# Integrated spatial local density of states : EWINDOW = [     -0.50000000:      0.50000000]
# NATOM = 40
#           CARTESIAN COORDINATE Rx,Ry,Rz(Ang)              SLDOS
      0.00000000     -26.21762239       0.00000000       0.71267893
      2.45000000     -26.21762239       0.00000000       0.71267893
      4.90000000     -26.21762239       0.00000000       0.71267893
      7.35000000     -26.21762239       0.00000000       0.71267893
      9.80000000     -26.21762239       0.00000000       0.71267893
      0.00000000     -21.97409785       0.00000000       0.05144995
      2.45000000     -21.97409785       0.00000000       0.05144995
      4.90000000     -21.97409785       0.00000000       0.05144995
      7.35000000     -21.97409785       0.00000000       0.05144995
      9.80000000     -21.97409785       0.00000000       0.05144995
      0.00000000     -17.73057331       0.00000000       0.01668984
      2.45000000     -17.73057331       0.00000000       0.01668984
      4.90000000     -17.73057331       0.00000000       0.01668984
      7.35000000     -17.73057331       0.00000000       0.01668984
      9.80000000     -17.73057331       0.00000000       0.01668984
      0.00000000     -13.48704845       0.00000000       0.01398913
      2.45000000     -13.48704845       0.00000000       0.01398913
      4.90000000     -13.48704845       0.00000000       0.01398913
      7.35000000     -13.48704845       0.00000000       0.01398913
      9.80000000     -13.48704845       0.00000000       0.01398913
      0.00000000      -9.24352423       0.00000000       0.01436132
      2.45000000      -9.24352423       0.00000000       0.01436132
      4.90000000      -9.24352423       0.00000000       0.01436132
      7.35000000      -9.24352423       0.00000000       0.01436132
      9.80000000      -9.24352423       0.00000000       0.01436132
      0.00000000      -5.00000000       0.00000000       0.01471709
      2.45000000      -5.00000000       0.00000000       0.01471709
      4.90000000      -5.00000000       0.00000000       0.01471709
      7.35000000      -5.00000000       0.00000000       0.01471709
      9.80000000      -5.00000000       0.00000000       0.01471709
      0.00000000      -0.75647451       0.00000000       0.01516902
      2.45000000      -0.75647451       0.00000000       0.01516902
      4.90000000      -0.75647451       0.00000000       0.01516902
      7.35000000      -0.75647451       0.00000000       0.01516902
      9.80000000      -0.75647451       0.00000000       0.01516902
      0.00000000       3.48704845       0.00000000       0.01710205
      2.45000000       3.48704845       0.00000000       0.01710205
      4.90000000       3.48704845       0.00000000       0.01710205
      7.35000000       3.48704845       0.00000000       0.01710205
      9.80000000       3.48704845       0.00000000       0.01710205
      0.00000000       7.73057394       0.00000000       0.02573942
      2.45000000       7.73057394       0.00000000       0.02573942
      4.90000000       7.73057394       0.00000000       0.02573942
      7.35000000       7.73057394       0.00000000       0.02573942
      9.80000000       7.73057394       0.00000000       0.02573942
      0.00000000      11.97409690       0.00000000       0.06481488
      2.45000000      11.97409690       0.00000000       0.06481488
      4.90000000      11.97409690       0.00000000       0.06481488
      7.35000000      11.97409690       0.00000000       0.06481488
      9.80000000      11.97409690       0.00000000       0.06481488
     -1.22500000     -25.51036831       0.00000000       0.17756662
      1.22500000     -25.51036831       0.00000000       0.17756662
      3.67500000     -25.51036831       0.00000000       0.17756662
      6.12500000     -25.51036831       0.00000000       0.17756662
      8.57500000     -25.51036831       0.00000000       0.17756662
     -1.22500000     -21.26684377       0.00000000       0.04325264
      1.22500000     -21.26684377       0.00000000       0.04325264
      3.67500000     -21.26684377       0.00000000       0.04325264
      6.12500000     -21.26684377       0.00000000       0.04325264
      8.57500000     -21.26684377       0.00000000       0.04325264
     -1.22500000     -17.02331923       0.00000000       0.02010844
      1.22500000     -17.02331923       0.00000000       0.02010844
      3.67500000     -17.02331923       0.00000000       0.02010844
      6.12500000     -17.02331923       0.00000000       0.02010844
      8.57500000     -17.02331923       0.00000000       0.02010844
     -1.22500000     -12.77979437       0.00000000       0.01581420
